ax,ay,az,gx,gy,gz,target,target_name
-0.02,1.03,0.22,-31.98,-8.12,-0.12,6.0,palm_left_neutral
-0.02,1.01,0.23,-32.29,-7.51,1.34,6.0,palm_left_neutral
-0.03,0.99,0.24,-31.37,-6.96,2.5,6.0,palm_left_neutral
-0.04,0.97,0.25,-29.11,-6.65,3.97,6.0,palm_left_neutral
-0.04,0.96,0.26,-26.25,-6.47,5.43,6.0,palm_left_neutral
-0.04,0.95,0.27,-22.95,-6.41,6.9,6.0,palm_left_neutral
-0.04,0.94,0.27,-19.71,-6.35,7.63,6.0,palm_left_neutral
-0.04,0.93,0.26,-16.97,-6.53,7.81,6.0,palm_left_neutral
-0.03,0.93,0.25,-14.1,-6.65,7.81,6.0,palm_left_neutral
-0.03,0.91,0.25,-10.07,-6.59,7.57,6.0,palm_left_neutral
-0.02,0.9,0.24,-5.07,-6.47,7.69,6.0,palm_left_neutral
-0.01,0.9,0.23,-0.24,-6.16,7.81,6.0,palm_left_neutral
0.01,0.91,0.22,3.66,-5.62,7.93,6.0,palm_left_neutral
0.01,0.91,0.21,6.84,-5.0,7.75,6.0,palm_left_neutral
0.02,0.92,0.2,9.64,-4.33,7.39,6.0,palm_left_neutral
0.02,0.92,0.19,12.21,-3.54,6.96,6.0,palm_left_neutral
0.03,0.93,0.18,14.65,-2.5,6.65,6.0,palm_left_neutral
0.04,0.93,0.17,16.54,-1.28,6.23,6.0,palm_left_neutral
0.05,0.94,0.16,17.33,0.31,5.74,6.0,palm_left_neutral
0.06,0.96,0.15,16.48,2.14,5.37,6.0,palm_left_neutral
0.06,0.99,0.15,13.12,3.91,4.7,6.0,palm_left_neutral
0.05,1.0,0.15,7.69,5.55,4.15,6.0,palm_left_neutral
0.05,1.01,0.16,1.46,7.08,3.78,6.0,palm_left_neutral
0.05,1.0,0.16,-4.21,8.42,3.48,6.0,palm_left_neutral
0.04,0.99,0.18,-8.48,9.83,3.3,6.0,palm_left_neutral
0.03,0.97,0.2,-10.74,11.17,3.23,6.0,palm_left_neutral
0.03,0.96,0.22,-10.38,12.21,3.36,6.0,palm_left_neutral
0.02,0.94,0.24,-7.93,12.82,3.66,6.0,palm_left_neutral
0.01,0.94,0.26,-4.39,13.12,4.15,6.0,palm_left_neutral
0.0,0.93,0.28,-0.06,13.12,4.21,6.0,palm_left_neutral
0.0,0.93,0.29,5.13,12.88,4.15,6.0,palm_left_neutral
0.01,0.94,0.29,10.01,12.33,3.66,6.0,palm_left_neutral
0.01,0.94,0.29,13.55,11.72,2.99,6.0,palm_left_neutral
0.02,0.94,0.29,17.33,10.99,2.01,6.0,palm_left_neutral
0.02,0.96,0.29,20.87,10.5,1.59,6.0,palm_left_neutral
0.03,0.98,0.28,23.13,9.95,0.92,6.0,palm_left_neutral
0.03,1.0,0.27,23.8,9.52,0.67,6.0,palm_left_neutral
0.04,1.01,0.26,23.44,9.28,0.49,6.0,palm_left_neutral
0.05,1.02,0.25,23.07,9.16,-0.43,6.0,palm_left_neutral
0.06,1.03,0.24,22.52,9.28,-0.98,6.0,palm_left_neutral
0.07,1.05,0.24,21.0,9.52,-1.53,6.0,palm_left_neutral
0.07,1.07,0.23,18.55,9.89,-2.01,6.0,palm_left_neutral
0.07,1.09,0.22,14.95,10.38,-2.2,6.0,palm_left_neutral
0.07,1.1,0.22,10.07,11.11,-2.01,6.0,palm_left_neutral
0.07,1.1,0.22,4.94,11.6,-1.53,6.0,palm_left_neutral
0.07,1.08,0.23,1.04,11.66,-1.89,6.0,palm_left_neutral
0.06,1.06,0.24,-0.55,11.84,-2.69,6.0,palm_left_neutral
0.05,1.07,0.24,-0.79,11.9,-1.89,6.0,palm_left_neutral
0.04,1.08,0.23,-0.61,12.51,-2.5,6.0,palm_left_neutral
0.04,1.08,0.23,-0.18,12.57,-1.71,6.0,palm_left_neutral
0.03,1.07,0.22,0.73,12.7,-0.67,6.0,palm_left_neutral
0.03,1.07,0.21,1.83,13.12,0.67,6.0,palm_left_neutral
0.02,1.07,0.2,2.69,13.49,1.34,6.0,palm_left_neutral
0.01,1.07,0.2,3.42,13.49,1.89,6.0,palm_left_neutral
0.01,1.06,0.19,3.48,13.73,3.42,6.0,palm_left_neutral
0.01,1.04,0.18,3.66,13.92,2.75,6.0,palm_left_neutral
-0.0,1.04,0.17,4.03,14.04,2.69,6.0,palm_left_neutral
-0.01,1.04,0.16,2.56,14.53,4.46,6.0,palm_left_neutral
-0.02,1.02,0.15,1.77,15.26,5.07,6.0,palm_left_neutral
-0.02,1.01,0.14,1.59,15.87,6.84,6.0,palm_left_neutral
-0.02,0.99,0.14,1.46,16.72,8.18,6.0,palm_left_neutral
-0.01,0.98,0.14,1.65,17.52,8.91,6.0,palm_left_neutral
-0.01,0.97,0.15,2.08,18.55,8.79,6.0,palm_left_neutral
-0.01,0.97,0.15,2.5,19.65,8.97,6.0,palm_left_neutral
-0.01,0.96,0.15,2.62,20.94,9.52,6.0,palm_left_neutral
-0.02,0.95,0.15,2.87,22.4,10.25,6.0,palm_left_neutral
-0.02,0.95,0.15,2.5,23.8,11.35,6.0,palm_left_neutral
-0.01,0.95,0.16,1.34,25.15,12.51,6.0,palm_left_neutral
-0.01,0.96,0.19,-0.73,26.12,13.55,6.0,palm_left_neutral
-0.01,0.95,0.2,-2.93,26.67,14.16,6.0,palm_left_neutral
-0.01,0.93,0.22,-4.7,27.04,14.34,6.0,palm_left_neutral
-0.0,0.92,0.23,-5.25,27.4,14.1,6.0,palm_left_neutral
0.0,0.9,0.24,-4.27,27.71,13.37,6.0,palm_left_neutral
0.0,0.89,0.24,-2.01,27.95,12.57,6.0,palm_left_neutral
-0.0,0.89,0.25,-0.12,28.32,12.02,6.0,palm_left_neutral
-0.0,0.91,0.26,0.43,28.5,11.17,6.0,palm_left_neutral
-0.01,0.92,0.28,-0.49,28.2,10.5,6.0,palm_left_neutral
-0.01,0.92,0.29,-2.62,27.77,9.58,6.0,palm_left_neutral
-0.02,0.92,0.31,-5.0,27.04,8.36,6.0,palm_left_neutral
-0.03,0.92,0.32,-7.2,25.82,7.63,6.0,palm_left_neutral
-0.05,0.92,0.33,-8.54,24.29,6.9,6.0,palm_left_neutral
-0.06,0.91,0.34,-8.73,22.71,6.65,6.0,palm_left_neutral
-0.07,0.91,0.35,-7.32,21.42,6.77,6.0,palm_left_neutral
-0.07,0.91,0.36,-5.13,19.96,6.96,6.0,palm_left_neutral
-0.07,0.91,0.37,-2.26,18.37,7.32,6.0,palm_left_neutral
-0.08,0.92,0.39,0.43,16.6,7.63,6.0,palm_left_neutral
-0.08,0.92,0.4,2.81,14.77,7.51,6.0,palm_left_neutral
-0.08,0.92,0.42,5.0,12.88,7.08,6.0,palm_left_neutral
-0.08,0.93,0.43,6.77,10.68,6.71,6.0,palm_left_neutral
-0.09,0.94,0.44,7.87,8.18,6.35,6.0,palm_left_neutral
-0.09,0.95,0.44,8.24,5.49,5.98,6.0,palm_left_neutral
-0.09,0.95,0.45,7.87,2.69,5.74,6.0,palm_left_neutral
-0.1,0.95,0.45,6.9,-0.18,5.92,6.0,palm_left_neutral
-0.11,0.94,0.46,6.71,-2.69,6.59,6.0,palm_left_neutral
-0.11,0.93,0.46,7.75,-4.88,6.35,6.0,palm_left_neutral
-0.11,0.93,0.46,9.64,-7.2,5.37,6.0,palm_left_neutral
-0.12,0.94,0.45,11.11,-9.58,4.03,6.0,palm_left_neutral
-0.13,0.94,0.45,11.96,-11.66,2.5,6.0,palm_left_neutral
-0.13,0.95,0.45,11.9,-13.31,0.85,6.0,palm_left_neutral
-0.13,0.96,0.46,10.5,-15.08,-0.61,6.0,palm_left_neutral
-0.13,0.99,0.47,7.2,-17.21,-1.89,6.0,palm_left_neutral
-0.12,1.0,0.48,2.69,-19.35,-2.62,6.0,palm_left_neutral
-0.12,1.0,0.48,-1.65,-21.79,-2.87,6.0,palm_left_neutral
-0.11,0.99,0.48,-5.13,-24.41,-3.3,6.0,palm_left_neutral
-0.1,0.98,0.48,-6.77,-27.16,-3.6,6.0,palm_left_neutral
-0.09,0.97,0.47,-5.92,-29.85,-3.97,6.0,palm_left_neutral
-0.07,0.95,0.46,-2.26,-32.65,-4.7,6.0,palm_left_neutral
-0.05,0.94,0.44,3.3,-35.4,-5.37,6.0,palm_left_neutral
-0.04,0.95,0.41,9.22,-37.96,-6.04,6.0,palm_left_neutral
-0.03,0.97,0.37,15.2,-40.1,-6.96,6.0,palm_left_neutral
-0.0,0.98,0.31,21.18,-41.56,-8.73,6.0,palm_left_neutral
0.03,0.99,0.26,27.65,-42.6,-9.7,6.0,palm_left_neutral
0.05,1.0,0.19,33.08,-42.79,-10.5,6.0,palm_left_neutral
0.07,1.03,0.12,36.07,-42.6,-11.54,6.0,palm_left_neutral
0.09,1.06,0.03,36.07,-41.81,-13.06,6.0,palm_left_neutral
0.12,1.08,-0.07,33.63,-40.28,-14.77,6.0,palm_left_neutral
0.15,1.1,-0.17,29.24,-37.35,-17.33,6.0,palm_left_neutral
0.19,1.13,-0.27,21.91,-32.9,-20.87,6.0,palm_left_neutral
0.22,1.18,-0.35,11.11,-27.71,-24.72,6.0,palm_left_neutral
0.24,1.22,-0.39,-3.11,-21.67,-27.89,6.0,palm_left_neutral
0.26,1.26,-0.4,-19.35,-14.83,-29.91,6.0,palm_left_neutral
0.27,1.26,-0.37,-34.42,-7.63,-30.7,6.0,palm_left_neutral
0.27,1.26,-0.33,-49.13,-0.49,-29.85,6.0,palm_left_neutral
0.25,1.26,-0.24,-61.77,5.98,-27.4,6.0,palm_left_neutral
0.2,1.25,-0.13,-70.68,10.68,-23.5,6.0,palm_left_neutral
0.14,1.22,-0.03,-74.28,13.85,-17.88,6.0,palm_left_neutral
0.11,1.17,0.07,-70.62,15.87,-11.78,6.0,palm_left_neutral
0.08,1.11,0.17,-59.27,16.54,-6.1,6.0,palm_left_neutral
0.05,1.08,0.24,-44.13,16.11,-0.37,6.0,palm_left_neutral
0.02,1.07,0.29,-29.6,14.95,4.46,6.0,palm_left_neutral
-0.01,1.07,0.33,-17.88,13.06,8.54,6.0,palm_left_neutral
-0.03,1.07,0.36,-10.38,10.56,12.27,6.0,palm_left_neutral
-0.04,1.06,0.37,-6.04,7.75,15.69,6.0,palm_left_neutral
-0.04,1.02,0.36,-3.23,5.31,18.31,6.0,palm_left_neutral
-0.03,0.99,0.34,-0.49,3.36,20.32,6.0,palm_left_neutral
-0.01,0.97,0.33,2.2,2.14,21.85,6.0,palm_left_neutral
0.01,0.93,0.32,5.25,1.53,22.16,6.0,palm_left_neutral
0.02,0.91,0.31,8.73,1.28,22.4,6.0,palm_left_neutral
0.03,0.9,0.29,11.6,1.34,22.22,6.0,palm_left_neutral
0.04,0.9,0.26,13.06,1.77,21.12,6.0,palm_left_neutral
0.06,0.9,0.24,13.67,2.44,19.53,6.0,palm_left_neutral
0.08,0.89,0.22,13.85,3.23,17.15,6.0,palm_left_neutral
0.09,0.88,0.21,14.53,4.52,13.49,6.0,palm_left_neutral
0.1,0.88,0.21,15.5,5.62,11.23,6.0,palm_left_neutral
0.1,0.88,0.22,17.46,6.59,7.87,6.0,palm_left_neutral
0.09,0.9,0.21,18.86,7.2,6.04,6.0,palm_left_neutral
0.08,0.92,0.21,19.17,7.75,4.33,6.0,palm_left_neutral
0.08,0.94,0.21,19.1,8.12,2.5,6.0,palm_left_neutral
0.08,0.96,0.21,18.01,8.24,0.92,6.0,palm_left_neutral
0.07,0.98,0.21,16.05,8.36,-0.67,6.0,palm_left_neutral
0.07,1.0,0.21,13.49,8.67,-2.14,6.0,palm_left_neutral
0.07,1.01,0.21,11.35,8.85,-2.99,6.0,palm_left_neutral
0.06,1.0,0.21,11.29,9.03,-3.3,6.0,palm_left_neutral
0.05,1.0,0.21,12.45,9.4,-2.69,6.0,palm_left_neutral
0.04,1.02,0.22,14.53,9.89,-1.83,6.0,palm_left_neutral
0.03,1.03,0.22,16.91,10.13,-0.98,6.0,palm_left_neutral
0.03,1.05,0.22,18.25,10.19,-0.06,6.0,palm_left_neutral
0.03,1.06,0.23,18.25,10.07,0.37,6.0,palm_left_neutral
0.03,1.07,0.23,17.09,9.58,0.67,6.0,palm_left_neutral
0.02,1.07,0.23,16.48,8.97,1.28,6.0,palm_left_neutral
0.02,1.05,0.23,17.94,8.67,2.14,6.0,palm_left_neutral
0.01,1.04,0.23,21.48,8.48,3.17,6.0,palm_left_neutral
-0.01,1.03,0.23,25.63,8.42,4.52,6.0,palm_left_neutral
-0.03,1.04,0.22,29.36,8.24,5.68,6.0,palm_left_neutral
-0.02,1.05,0.2,32.1,8.42,6.29,6.0,palm_left_neutral
-0.01,1.07,0.2,32.71,8.85,6.47,6.0,palm_left_neutral
-0.01,1.07,0.19,31.68,9.28,6.16,6.0,palm_left_neutral
-0.02,1.08,0.17,28.99,9.52,6.1,6.0,palm_left_neutral
-0.02,1.07,0.16,24.96,9.64,6.77,6.0,palm_left_neutral
-0.01,1.05,0.15,21.24,9.52,7.39,6.0,palm_left_neutral
-0.01,1.04,0.13,17.76,9.52,7.87,6.0,palm_left_neutral
-0.01,1.03,0.13,14.89,9.7,7.81,6.0,palm_left_neutral
-0.0,1.02,0.13,12.45,9.89,6.9,6.0,palm_left_neutral
0.01,1.02,0.13,9.34,9.95,5.92,6.0,palm_left_neutral
0.01,1.02,0.13,5.07,9.77,4.39,6.0,palm_left_neutral
0.01,1.02,0.14,0.73,9.7,2.62,6.0,palm_left_neutral
0.01,1.02,0.16,-3.48,9.22,1.28,6.0,palm_left_neutral
0.0,1.01,0.17,-6.41,8.42,0.49,6.0,palm_left_neutral
-0.01,1.01,0.17,-7.39,8.0,-0.18,6.0,palm_left_neutral
-0.02,1.0,0.17,-6.84,7.81,-0.31,6.0,palm_left_neutral
-0.03,0.99,0.17,-5.49,7.81,0.0,6.0,palm_left_neutral
-0.04,0.99,0.16,-4.64,7.87,0.61,6.0,palm_left_neutral
-0.03,0.99,0.16,-4.7,8.06,1.1,6.0,palm_left_neutral
-0.02,0.99,0.17,-5.19,8.24,1.83,6.0,palm_left_neutral
-0.02,0.97,0.18,-4.64,8.3,3.11,6.0,palm_left_neutral
-0.02,0.95,0.17,-2.32,8.36,4.64,6.0,palm_left_neutral
-0.02,0.94,0.17,0.67,8.61,5.62,6.0,palm_left_neutral
-0.02,0.95,0.17,2.14,8.67,5.86,6.0,palm_left_neutral
-0.02,0.96,0.16,0.37,8.61,5.92,6.0,palm_left_neutral
-0.01,0.96,0.16,-4.39,8.67,5.8,6.0,palm_left_neutral
0.0,0.96,0.15,-10.62,8.79,5.43,6.0,palm_left_neutral
0.02,0.95,0.15,-16.6,9.16,4.7,6.0,palm_left_neutral
0.03,0.92,0.16,-20.57,9.46,3.85,6.0,palm_left_neutral
0.03,0.89,0.17,-21.61,9.77,3.36,6.0,palm_left_neutral
0.04,0.87,0.18,-19.35,9.95,2.69,6.0,palm_left_neutral
0.04,0.86,0.19,-16.05,10.07,2.01,6.0,palm_left_neutral
0.04,0.89,0.19,-14.53,10.13,0.92,6.0,palm_left_neutral
0.04,0.92,0.2,-16.24,9.83,-1.04,6.0,palm_left_neutral
0.04,0.94,0.21,-20.45,9.09,-2.99,6.0,palm_left_neutral
0.03,0.94,0.21,-25.15,8.24,-4.46,6.0,palm_left_neutral
0.03,0.92,0.22,-28.81,7.32,-5.25,6.0,palm_left_neutral
0.03,0.91,0.23,-30.76,6.47,-5.74,6.0,palm_left_neutral
0.02,0.92,0.23,-31.92,5.92,-6.1,6.0,palm_left_neutral
0.02,0.93,0.24,-34.36,5.74,-6.59,6.0,palm_left_neutral
0.02,0.94,0.25,-38.02,5.49,-7.02,6.0,palm_left_neutral
0.03,0.94,0.26,-41.56,4.94,-7.26,6.0,palm_left_neutral
0.03,0.94,0.28,-44.07,4.15,-7.69,6.0,palm_left_neutral
0.03,0.92,0.3,-45.04,3.3,-8.0,6.0,palm_left_neutral
0.03,0.9,0.32,-43.76,2.5,-8.18,6.0,palm_left_neutral
0.03,0.9,0.33,-40.28,1.71,-8.61,6.0,palm_left_neutral
0.02,0.88,0.33,-35.52,0.98,-9.09,6.0,palm_left_neutral
0.02,0.87,0.32,-30.27,0.24,-9.46,6.0,palm_left_neutral
0.02,0.88,0.31,-26.31,-0.43,-10.25,6.0,palm_left_neutral
0.01,0.9,0.31,-24.9,-1.34,-11.23,6.0,palm_left_neutral
0.0,0.91,0.3,-25.33,-1.89,-12.21,6.0,palm_left_neutral
-0.01,0.91,0.29,-27.16,-2.2,-13.06,6.0,palm_left_neutral
-0.01,0.91,0.29,-28.69,-2.08,-13.61,6.0,palm_left_neutral
-0.02,0.89,0.3,-28.87,-2.14,-13.98,6.0,palm_left_neutral
-0.03,0.88,0.31,-27.95,-1.95,-13.73,6.0,palm_left_neutral
-0.03,0.89,0.31,-27.77,-1.83,-13.49,6.0,palm_left_neutral
-0.03,0.9,0.32,-29.72,-2.01,-13.79,6.0,palm_left_neutral
-0.03,0.9,0.34,-32.17,-2.5,-14.34,6.0,palm_left_neutral
-0.03,0.87,0.35,-31.43,-2.81,-14.71,6.0,palm_left_neutral
-0.03,0.84,0.35,-26.79,-2.62,-14.53,6.0,palm_left_neutral
-0.03,0.83,0.36,-19.78,-2.26,-13.98,6.0,palm_left_neutral
-0.03,0.83,0.36,-12.27,-1.95,-13.61,6.0,palm_left_neutral
-0.03,0.85,0.35,-6.71,-1.71,-13.55,6.0,palm_left_neutral
-0.02,0.87,0.35,-4.21,-1.28,-14.04,6.0,palm_left_neutral
-0.01,0.89,0.35,-4.76,-0.98,-15.08,6.0,palm_left_neutral
0.01,0.91,0.36,-7.02,-0.85,-16.48,6.0,palm_left_neutral
0.01,0.92,0.36,-9.28,-0.79,-18.13,6.0,palm_left_neutral
0.02,0.91,0.37,-9.7,-0.98,-19.35,6.0,palm_left_neutral
0.01,0.9,0.37,-7.08,-1.1,-20.2,6.0,palm_left_neutral
0.0,0.9,0.37,-2.81,-1.46,-20.75,6.0,palm_left_neutral
-0.01,0.93,0.36,0.98,-1.71,-21.42,6.0,palm_left_neutral
-0.02,0.97,0.33,3.36,-1.77,-22.22,6.0,palm_left_neutral
-0.03,0.99,0.32,4.82,-1.65,-23.07,6.0,palm_left_neutral
-0.03,1.01,0.32,5.49,-1.28,-23.8,6.0,palm_left_neutral
-0.04,1.03,0.31,4.7,-0.98,-23.74,6.0,palm_left_neutral
-0.05,1.03,0.31,3.36,-0.92,-23.44,6.0,palm_left_neutral
-0.06,1.03,0.3,2.75,-0.73,-22.77,6.0,palm_left_neutral
-0.07,1.03,0.29,3.05,-0.31,-22.03,6.0,palm_left_neutral
-0.08,1.05,0.29,3.17,0.18,-21.42,6.0,palm_left_neutral
-0.09,1.05,0.3,2.62,0.61,-20.39,6.0,palm_left_neutral
-0.1,1.04,0.31,2.62,1.22,-19.53,6.0,palm_left_neutral
-0.12,1.03,0.32,3.78,1.16,-18.55,6.0,palm_left_neutral
-0.12,1.04,0.34,5.43,1.46,-12.08,6.0,palm_left_neutral
-0.1,1.01,0.35,6.65,1.4,-4.15,6.0,palm_left_neutral
-0.1,0.96,0.36,11.11,2.69,-8.42,6.0,palm_left_neutral
-0.12,0.97,0.36,16.66,1.46,-10.56,6.0,palm_left_neutral
-0.11,0.98,0.36,20.26,0.67,-12.45,6.0,palm_left_neutral
-0.1,0.98,0.37,22.46,1.28,-12.63,6.0,palm_left_neutral
-0.09,0.98,0.37,24.9,1.71,-10.99,6.0,palm_left_neutral
-0.1,1.0,0.37,26.43,1.46,-4.39,6.0,palm_left_neutral
-0.1,0.98,0.39,27.83,-0.18,1.83,6.0,palm_left_neutral
-0.11,0.96,0.4,29.6,-2.44,3.54,6.0,palm_left_neutral
-0.14,0.97,0.39,29.54,-4.03,2.99,6.0,palm_left_neutral
-0.15,0.98,0.35,27.28,-4.15,1.83,6.0,palm_left_neutral
-0.13,0.96,0.32,24.41,-3.91,1.22,6.0,palm_left_neutral
-0.1,0.93,0.31,23.99,-3.72,-1.16,6.0,palm_left_neutral
-0.1,0.92,0.31,25.7,-3.17,-3.72,6.0,palm_left_neutral
-0.11,0.94,0.32,27.53,-2.75,-3.97,6.0,palm_left_neutral
-0.11,0.96,0.32,28.08,-2.87,-3.42,6.0,palm_left_neutral
-0.12,0.99,0.32,26.31,-3.23,-3.11,6.0,palm_left_neutral
-0.13,1.01,0.32,22.46,-3.72,-2.81,6.0,palm_left_neutral
-0.12,1.02,0.31,17.46,-4.52,-2.01,6.0,palm_left_neutral
-0.12,1.02,0.3,12.08,-5.0,-1.65,6.0,palm_left_neutral
-0.11,1.0,0.29,9.03,-5.07,-1.53,6.0,palm_left_neutral
-0.11,0.99,0.28,7.87,-4.94,-1.4,6.0,palm_left_neutral
-0.1,0.99,0.27,7.14,-4.82,-1.22,6.0,palm_left_neutral
-0.09,1.0,0.27,6.1,-4.7,-1.4,6.0,palm_left_neutral
-0.09,1.02,0.27,3.97,-4.46,-1.22,6.0,palm_left_neutral
-0.09,1.01,0.27,1.46,-4.52,-0.43,6.0,palm_left_neutral
-0.09,0.99,0.28,0.85,-4.52,-1.1,6.0,palm_left_neutral
-0.09,0.98,0.3,1.4,-4.76,-1.53,6.0,palm_left_neutral
-0.11,1.0,0.3,1.22,-5.55,-2.26,6.0,palm_left_neutral
-0.12,1.01,0.3,-0.12,-6.35,-3.48,6.0,palm_left_neutral
-0.13,1.01,0.31,-2.08,-6.84,-4.09,6.0,palm_left_neutral
-0.14,0.99,0.32,-3.23,-7.45,-4.64,6.0,palm_left_neutral
-0.16,0.98,0.33,-3.23,-8.18,-4.09,6.0,palm_left_neutral
-0.17,0.97,0.34,-2.14,-8.48,-2.08,6.0,palm_left_neutral
-0.18,0.97,0.34,-0.92,-8.42,-0.24,6.0,palm_left_neutral
-0.17,0.95,0.35,0.31,-9.28,-0.43,6.0,palm_left_neutral
-0.18,0.96,0.36,0.37,-9.83,-0.92,6.0,palm_left_neutral
-0.18,0.97,0.36,-1.77,-10.5,-0.06,6.0,palm_left_neutral
-0.17,0.96,0.36,-3.97,-11.35,0.12,6.0,palm_left_neutral
-0.16,0.94,0.36,-4.82,-12.57,-0.43,6.0,palm_left_neutral
-0.15,0.93,0.36,-4.39,-13.79,-1.04,6.0,palm_left_neutral
-0.14,0.92,0.35,-2.93,-15.01,-1.34,6.0,palm_left_neutral
-0.12,0.92,0.33,-0.92,-15.93,-2.2,6.0,palm_left_neutral
-0.1,0.93,0.31,0.98,-16.6,-3.36,6.0,palm_left_neutral
-0.09,0.94,0.3,3.05,-17.15,-4.52,6.0,palm_left_neutral
-0.08,0.95,0.28,5.25,-17.46,-5.43,6.0,palm_left_neutral
-0.08,0.96,0.26,7.45,-17.46,-6.35,6.0,palm_left_neutral
-0.08,0.98,0.23,9.09,-17.27,-6.9,6.0,palm_left_neutral
-0.08,0.99,0.21,10.86,-16.72,-6.9,6.0,palm_left_neutral
-0.08,1.0,0.19,13.37,-15.99,-6.41,6.0,palm_left_neutral
-0.08,1.0,0.17,16.6,-15.08,-5.55,6.0,palm_left_neutral
-0.06,1.01,0.14,20.08,-13.67,-4.27,6.0,palm_left_neutral
-0.05,1.02,0.12,22.52,-12.15,-3.11,6.0,palm_left_neutral
-0.05,1.05,0.09,23.32,-10.8,-2.38,6.0,palm_left_neutral
-0.03,1.07,0.07,22.16,-9.22,-1.89,6.0,palm_left_neutral
-0.02,1.08,0.06,19.41,-7.39,-1.4,6.0,palm_left_neutral
-0.02,1.07,0.05,15.99,-5.8,-0.73,6.0,palm_left_neutral
-0.01,1.06,0.04,12.27,-3.85,0.24,6.0,palm_left_neutral
-0.01,1.06,0.04,8.18,-1.95,0.73,6.0,palm_left_neutral
-0.01,1.05,0.04,3.6,-0.24,1.16,6.0,palm_left_neutral
-0.02,1.05,0.05,0.12,1.46,1.4,6.0,palm_left_neutral
-0.02,1.04,0.06,-1.83,3.11,1.34,6.0,palm_left_neutral
-0.02,1.03,0.08,-3.05,4.64,1.1,6.0,palm_left_neutral
-0.02,1.02,0.1,-3.72,6.23,0.31,6.0,palm_left_neutral
-0.02,1.01,0.12,-4.52,7.69,-0.43,6.0,palm_left_neutral
-0.03,1.01,0.13,-5.62,8.85,-0.98,6.0,palm_left_neutral
-0.03,1.0,0.15,-6.47,9.77,-1.59,6.0,palm_left_neutral
-0.04,1.0,0.17,-6.71,10.5,-1.83,6.0,palm_left_neutral
-0.05,1.0,0.19,-6.84,11.05,-2.14,6.0,palm_left_neutral
-0.06,1.01,0.21,-8.0,11.41,-2.56,6.0,palm_left_neutral
-0.08,1.01,0.22,-10.01,11.41,-2.99,6.0,palm_left_neutral
-0.09,1.0,0.23,-12.21,11.29,-3.3,6.0,palm_left_neutral
-0.09,1.0,0.23,-14.1,11.35,-4.03,6.0,palm_left_neutral
-0.1,0.99,0.24,-15.14,11.29,-4.39,6.0,palm_left_neutral
-0.1,0.98,0.25,-15.08,11.47,-4.76,6.0,palm_left_neutral
-0.11,0.97,0.26,-14.1,11.78,-4.46,6.0,palm_left_neutral
-0.11,0.97,0.26,-12.33,12.15,-3.97,6.0,palm_left_neutral
-0.11,0.98,0.26,-10.86,12.39,-3.54,6.0,palm_left_neutral
-0.12,0.99,0.27,-10.68,12.57,-2.87,6.0,palm_left_neutral
-0.12,0.99,0.27,-10.8,12.76,-2.2,6.0,palm_left_neutral
-0.12,0.99,0.28,-10.68,12.88,-1.04,6.0,palm_left_neutral
-0.12,1.0,0.28,-10.62,13.0,0.0,6.0,palm_left_neutral
-0.12,1.0,0.28,-10.44,12.94,1.22,6.0,palm_left_neutral
-0.12,0.99,0.28,-9.34,12.82,2.5,6.0,palm_left_neutral
-0.13,0.97,0.28,-6.71,12.94,3.66,6.0,palm_left_neutral
-0.13,0.96,0.28,-2.75,13.18,5.07,6.0,palm_left_neutral
-0.13,0.95,0.28,1.71,13.55,6.41,6.0,palm_left_neutral
-0.12,0.95,0.28,5.68,14.04,7.51,6.0,palm_left_neutral
-0.12,0.96,0.27,8.3,14.22,8.24,6.0,palm_left_neutral
-0.12,0.97,0.27,9.58,14.47,8.54,6.0,palm_left_neutral
-0.11,0.97,0.26,9.16,14.71,8.73,6.0,palm_left_neutral
-0.11,0.97,0.26,7.75,14.89,8.54,6.0,palm_left_neutral
-0.11,0.97,0.26,5.68,15.01,8.36,6.0,palm_left_neutral
-0.12,0.96,0.26,3.36,15.08,8.3,6.0,palm_left_neutral
-0.13,0.95,0.27,2.14,15.01,8.3,6.0,palm_left_neutral
-0.14,0.94,0.28,1.59,14.83,8.79,6.0,palm_left_neutral
-0.15,0.95,0.28,0.92,14.77,9.52,6.0,palm_left_neutral
-0.16,0.94,0.29,0.12,14.65,9.89,6.0,palm_left_neutral
-0.17,0.94,0.3,-0.43,14.53,10.13,6.0,palm_left_neutral
-0.18,0.94,0.31,-1.34,14.4,10.5,6.0,palm_left_neutral
-0.18,0.93,0.33,-2.38,14.1,10.99,6.0,palm_left_neutral
-0.19,0.93,0.34,-3.78,13.79,11.41,6.0,palm_left_neutral
-0.19,0.93,0.35,-6.1,13.49,11.66,6.0,palm_left_neutral
-0.2,0.92,0.35,-8.85,13.06,11.6,6.0,palm_left_neutral
-0.21,0.91,0.37,-10.93,12.39,10.31,6.0,palm_left_neutral
-0.22,0.9,0.39,-12.7,11.54,11.29,6.0,palm_left_neutral
-0.24,0.9,0.42,-14.28,10.62,12.27,6.0,palm_left_neutral
-0.25,0.89,0.44,-15.01,9.34,13.06,6.0,palm_left_neutral
-0.26,0.89,0.46,-15.32,7.81,13.24,6.0,palm_left_neutral
-0.26,0.89,0.48,-15.63,5.98,13.18,6.0,palm_left_neutral
-0.24,0.88,0.5,-15.93,4.03,12.88,6.0,palm_left_neutral
