ax,ay,az,gx,gy,gz,target,target_name
0.01,-0.22,0.93,8.73,-64.21,167.3,11.0,palm_down_right_swipe
0.03,-0.31,0.94,14.83,-63.17,161.8,11.0,palm_down_right_swipe
0.06,-0.37,0.94,20.63,-61.83,156.56,11.0,palm_down_right_swipe
0.1,-0.41,0.93,25.21,-59.45,150.7,11.0,palm_down_right_swipe
0.11,-0.4,0.91,27.47,-56.34,144.29,11.0,palm_down_right_swipe
0.11,-0.35,0.89,25.27,-53.04,139.22,11.0,palm_down_right_swipe
0.1,-0.34,0.86,20.14,-48.71,135.86,11.0,palm_down_right_swipe
0.11,-0.4,0.85,14.77,-44.25,130.98,11.0,palm_down_right_swipe
0.12,-0.49,0.85,14.1,-40.41,121.7,11.0,palm_down_right_swipe
0.12,-0.55,0.85,18.49,-38.09,108.76,11.0,palm_down_right_swipe
0.13,-0.54,0.84,25.45,-36.07,96.98,11.0,palm_down_right_swipe
0.14,-0.48,0.84,29.72,-32.53,90.7,11.0,palm_down_right_swipe
0.11,-0.44,0.85,31.37,-29.3,84.41,11.0,palm_down_right_swipe
0.09,-0.41,0.87,32.9,-26.25,76.48,11.0,palm_down_right_swipe
0.08,-0.38,0.88,32.71,-22.34,71.53,11.0,palm_down_right_swipe
0.08,-0.37,0.89,31.43,-18.74,66.96,11.0,palm_down_right_swipe
0.08,-0.33,0.9,28.2,-14.95,64.15,11.0,palm_down_right_swipe
0.07,-0.27,0.9,21.12,-11.05,64.21,11.0,palm_down_right_swipe
0.06,-0.25,0.89,13.0,-8.06,61.46,11.0,palm_down_right_swipe
0.05,-0.29,0.89,8.18,-5.68,53.16,11.0,palm_down_right_swipe
0.05,-0.3,0.89,8.0,-3.54,43.52,11.0,palm_down_right_swipe
0.04,-0.3,0.89,9.77,-1.59,38.82,11.0,palm_down_right_swipe
0.06,-0.28,0.9,11.96,0.67,37.41,11.0,palm_down_right_swipe
0.04,-0.27,0.91,11.54,2.87,35.16,11.0,palm_down_right_swipe
0.02,-0.25,0.93,10.99,4.09,31.13,11.0,palm_down_right_swipe
0.04,-0.22,0.93,7.26,6.29,29.91,11.0,palm_down_right_swipe
0.04,-0.23,0.91,3.11,8.48,26.55,11.0,palm_down_right_swipe
0.05,-0.26,0.9,0.61,10.68,21.18,11.0,palm_down_right_swipe
0.05,-0.27,0.89,-1.1,13.24,17.58,11.0,palm_down_right_swipe
0.05,-0.31,0.89,-3.6,16.05,14.04,11.0,palm_down_right_swipe
0.03,-0.37,0.89,-2.44,17.46,4.27,11.0,palm_down_right_swipe
0.03,-0.38,0.89,0.43,19.35,-4.52,11.0,palm_down_right_swipe
0.04,-0.38,0.88,-0.12,22.09,-10.07,11.0,palm_down_right_swipe
0.05,-0.4,0.89,-2.93,24.84,-15.63,11.0,palm_down_right_swipe
0.03,-0.45,0.91,-4.15,26.49,-22.03,11.0,palm_down_right_swipe
0.02,-0.48,0.93,-3.91,27.22,-28.99,11.0,palm_down_right_swipe
0.02,-0.5,0.95,-2.81,27.65,-37.35,11.0,palm_down_right_swipe
0.03,-0.51,0.95,-3.48,28.5,-44.37,11.0,palm_down_right_swipe
0.03,-0.52,0.95,-7.75,29.85,-51.09,11.0,palm_down_right_swipe
0.04,-0.59,0.95,-11.9,31.19,-61.1,11.0,palm_down_right_swipe
0.04,-0.67,0.96,-11.96,31.8,-73.97,11.0,palm_down_right_swipe
0.04,-0.71,0.95,-10.25,31.8,-87.46,11.0,palm_down_right_swipe
0.04,-0.72,0.94,-8.73,32.23,-101.2,11.0,palm_down_right_swipe
0.05,-0.73,0.91,-7.87,33.87,-114.32,11.0,palm_down_right_swipe
0.06,-0.75,0.89,-5.74,36.38,-127.08,11.0,palm_down_right_swipe
0.05,-0.76,0.88,-4.52,39.31,-140.08,11.0,palm_down_right_swipe
0.05,-0.78,0.89,-4.7,42.54,-152.71,11.0,palm_down_right_swipe
0.03,-0.78,0.89,-4.21,46.26,-163.09,11.0,palm_down_right_swipe
0.02,-0.8,0.88,-1.71,50.6,-172.73,11.0,palm_down_right_swipe
0.0,-0.79,0.84,3.97,56.03,-183.53,11.0,palm_down_right_swipe
0.0,-0.75,0.79,8.79,63.23,-194.52,11.0,palm_down_right_swipe
-0.0,-0.7,0.75,13.98,70.01,-206.42,11.0,palm_down_right_swipe
-0.02,-0.64,0.73,18.62,78.25,-216.67,11.0,palm_down_right_swipe
-0.05,-0.54,0.72,20.02,87.46,-221.31,11.0,palm_down_right_swipe
-0.11,-0.47,0.73,19.23,95.83,-224.91,11.0,palm_down_right_swipe
-0.17,-0.43,0.74,18.07,103.33,-231.75,11.0,palm_down_right_swipe
-0.25,-0.37,0.75,15.81,111.02,-237.85,11.0,palm_down_right_swipe
-0.33,-0.29,0.77,9.77,118.9,-242.31,11.0,palm_down_right_swipe
-0.43,-0.2,0.82,0.55,126.34,-245.73,11.0,palm_down_right_swipe
-0.57,-0.12,0.89,-8.0,132.45,-248.6,11.0,palm_down_right_swipe
-0.7,-0.05,0.95,-13.31,138.43,-247.86,11.0,palm_down_right_swipe
-0.81,0.04,1.02,-14.53,142.58,-242.61,11.0,palm_down_right_swipe
-0.92,0.17,1.1,-12.39,144.96,-236.57,11.0,palm_down_right_swipe
-1.05,0.26,1.15,-8.36,145.51,-227.23,11.0,palm_down_right_swipe
-1.17,0.26,1.17,0.49,142.76,-213.13,11.0,palm_down_right_swipe
-1.24,0.23,1.18,17.88,135.07,-197.45,11.0,palm_down_right_swipe
-1.25,0.24,1.16,38.64,123.11,-180.48,11.0,palm_down_right_swipe
-1.23,0.32,1.15,53.41,109.68,-162.6,11.0,palm_down_right_swipe
-1.18,0.45,1.14,58.17,96.5,-143.55,11.0,palm_down_right_swipe
-1.1,0.52,1.14,52.43,84.53,-117.25,11.0,palm_down_right_swipe
-1.02,0.48,1.15,47.67,68.66,-102.97,11.0,palm_down_right_swipe
-0.92,0.45,1.14,45.9,51.94,-98.57,11.0,palm_down_right_swipe
-0.79,0.53,1.12,38.39,38.57,-93.57,11.0,palm_down_right_swipe
-0.71,0.58,1.09,24.35,27.83,-78.92,11.0,palm_down_right_swipe
-0.64,0.53,1.07,10.93,19.41,-60.73,11.0,palm_down_right_swipe
-0.58,0.41,1.06,2.93,11.41,-43.09,11.0,palm_down_right_swipe
-0.52,0.32,1.04,2.5,3.66,-30.21,11.0,palm_down_right_swipe
-0.47,0.26,1.03,1.83,-1.95,-19.71,11.0,palm_down_right_swipe
-0.47,0.17,1.03,6.47,-10.19,-16.91,11.0,palm_down_right_swipe
-0.46,0.15,1.02,13.43,-16.85,-17.21,11.0,palm_down_right_swipe
-0.43,0.21,0.99,14.1,-20.2,-14.47,11.0,palm_down_right_swipe
-0.39,0.24,0.96,8.85,-20.94,-5.8,11.0,palm_down_right_swipe
-0.35,0.21,0.95,1.59,-19.71,3.48,11.0,palm_down_right_swipe
-0.32,0.13,0.96,-2.93,-18.62,10.01,11.0,palm_down_right_swipe
-0.32,0.09,0.97,-3.91,-19.29,13.43,11.0,palm_down_right_swipe
-0.31,0.08,0.97,-3.97,-21.06,14.04,11.0,palm_down_right_swipe
-0.31,0.1,0.97,-4.03,-23.38,13.61,11.0,palm_down_right_swipe
-0.33,0.13,0.98,-5.31,-25.7,15.14,11.0,palm_down_right_swipe
-0.35,0.16,1.0,-8.67,-28.14,18.49,11.0,palm_down_right_swipe
-0.37,0.17,1.02,-12.33,-29.85,23.86,11.0,palm_down_right_swipe
-0.38,0.16,1.03,-14.16,-31.43,31.01,11.0,palm_down_right_swipe
-0.38,0.15,1.03,-14.22,-33.57,36.93,11.0,palm_down_right_swipe
-0.38,0.16,1.03,-15.5,-36.19,41.32,11.0,palm_down_right_swipe
-0.39,0.17,1.05,-19.04,-39.37,45.23,11.0,palm_down_right_swipe
-0.4,0.19,1.06,-24.66,-42.48,49.68,11.0,palm_down_right_swipe
-0.43,0.22,1.08,-32.23,-45.78,56.27,11.0,palm_down_right_swipe
-0.44,0.23,1.09,-41.14,-49.38,63.48,11.0,palm_down_right_swipe
-0.45,0.21,1.1,-48.46,-53.65,70.43,11.0,palm_down_right_swipe
-0.46,0.2,1.1,-53.22,-58.59,78.0,11.0,palm_down_right_swipe
-0.48,0.23,1.1,-58.17,-63.42,85.51,11.0,palm_down_right_swipe
-0.5,0.28,1.12,-64.51,-68.05,94.06,11.0,palm_down_right_swipe
-0.55,0.31,1.12,-70.92,-73.18,110.47,11.0,palm_down_right_swipe
-0.55,0.29,1.11,-78.37,-77.03,121.09,11.0,palm_down_right_swipe
-0.55,0.22,1.1,-80.63,-81.24,128.23,11.0,palm_down_right_swipe
-0.57,0.13,1.09,-77.39,-85.82,135.62,11.0,palm_down_right_swipe
-0.55,0.05,1.09,-70.13,-90.21,142.09,11.0,palm_down_right_swipe
-0.53,0.02,1.11,-62.5,-95.09,147.71,11.0,palm_down_right_swipe
-0.52,-0.01,1.15,-55.66,-100.16,151.98,11.0,palm_down_right_swipe
-0.48,-0.02,1.15,-48.83,-104.8,155.76,11.0,palm_down_right_swipe
-0.47,-0.05,1.14,-44.98,-106.32,163.94,11.0,palm_down_right_swipe
-0.43,-0.1,1.13,-37.54,-111.57,161.07,11.0,palm_down_right_swipe
-0.38,-0.08,1.12,-30.7,-114.26,161.8,11.0,palm_down_right_swipe
-0.38,-0.05,1.1,-26.12,-116.64,162.96,11.0,palm_down_right_swipe
-0.36,-0.09,1.07,-20.81,-117.92,164.18,11.0,palm_down_right_swipe
-0.32,-0.17,1.04,-14.4,-119.02,164.86,11.0,palm_down_right_swipe
-0.27,-0.26,1.01,-7.2,-120.06,163.51,11.0,palm_down_right_swipe
-0.2,-0.31,0.97,0.24,-120.42,160.83,11.0,palm_down_right_swipe
-0.14,-0.32,0.93,6.77,-119.51,158.02,11.0,palm_down_right_swipe
-0.09,-0.32,0.9,11.35,-117.37,156.68,11.0,palm_down_right_swipe
-0.07,-0.31,0.89,12.76,-114.93,154.79,11.0,palm_down_right_swipe
-0.04,-0.35,0.88,13.18,-112.49,152.22,11.0,palm_down_right_swipe
-0.0,-0.42,0.87,15.81,-109.56,149.29,11.0,palm_down_right_swipe
0.04,-0.45,0.83,19.47,-105.71,146.36,11.0,palm_down_right_swipe
0.07,-0.48,0.79,23.19,-100.34,143.55,11.0,palm_down_right_swipe
0.09,-0.51,0.76,28.75,-94.24,140.5,11.0,palm_down_right_swipe
0.12,-0.5,0.72,34.06,-87.28,138.92,11.0,palm_down_right_swipe
0.13,-0.47,0.7,33.87,-79.41,138.79,11.0,palm_down_right_swipe
0.11,-0.5,0.7,32.04,-72.51,132.26,11.0,palm_down_right_swipe
0.09,-0.52,0.71,32.1,-67.81,120.18,11.0,palm_down_right_swipe
0.09,-0.46,0.69,32.35,-62.74,109.44,11.0,palm_down_right_swipe
0.11,-0.4,0.67,27.83,-55.42,107.12,11.0,palm_down_right_swipe
0.11,-0.43,0.69,21.85,-48.65,104.19,11.0,palm_down_right_swipe
0.08,-0.49,0.71,19.78,-42.54,98.63,11.0,palm_down_right_swipe
0.1,-0.49,0.71,18.98,-36.07,96.31,11.0,palm_down_right_swipe
0.12,-0.46,0.72,16.78,-29.79,94.85,11.0,palm_down_right_swipe
0.1,-0.44,0.73,14.53,-23.44,93.63,11.0,palm_down_right_swipe
0.09,-0.45,0.76,12.57,-18.25,91.55,11.0,palm_down_right_swipe
0.07,-0.48,0.78,11.23,-14.1,86.18,11.0,palm_down_right_swipe
0.05,-0.51,0.8,11.41,-10.62,76.84,11.0,palm_down_right_swipe
0.04,-0.51,0.81,12.57,-7.51,67.38,11.0,palm_down_right_swipe
0.07,-0.45,0.8,12.51,-3.66,63.17,11.0,palm_down_right_swipe
0.05,-0.49,0.8,10.19,0.79,59.39,11.0,palm_down_right_swipe
0.04,-0.55,0.81,15.93,2.2,45.29,11.0,palm_down_right_swipe
0.07,-0.46,0.8,18.49,6.84,44.74,11.0,palm_down_right_swipe
0.07,-0.47,0.81,13.55,11.29,44.25,11.0,palm_down_right_swipe
0.06,-0.55,0.83,16.17,12.33,30.46,11.0,palm_down_right_swipe
0.06,-0.53,0.85,18.49,15.32,23.93,11.0,palm_down_right_swipe
0.05,-0.49,0.87,17.09,16.91,17.64,11.0,palm_down_right_swipe
0.03,-0.48,0.89,12.33,19.41,12.57,11.0,palm_down_right_swipe
0.01,-0.47,0.91,6.77,20.87,5.07,11.0,palm_down_right_swipe
0.01,-0.47,0.92,1.65,22.34,-2.44,11.0,palm_down_right_swipe
0.01,-0.48,0.93,-3.05,24.23,-8.06,11.0,palm_down_right_swipe
0.0,-0.54,0.94,-6.9,26.12,-12.45,11.0,palm_down_right_swipe
0.01,-0.6,0.95,-5.55,26.67,-21.79,11.0,palm_down_right_swipe
0.02,-0.59,0.95,-5.92,28.99,-24.29,11.0,palm_down_right_swipe
0.02,-0.63,0.95,-7.08,29.85,-31.98,11.0,palm_down_right_swipe
0.02,-0.72,0.96,-5.07,31.01,-43.88,11.0,palm_down_right_swipe
0.04,-0.72,0.97,-2.75,32.53,-55.18,11.0,palm_down_right_swipe
0.04,-0.71,0.97,-6.53,34.67,-61.34,11.0,palm_down_right_swipe
0.03,-0.77,0.97,-9.16,35.4,-73.97,11.0,palm_down_right_swipe
0.03,-0.81,0.97,-9.22,36.07,-86.91,11.0,palm_down_right_swipe
0.03,-0.84,0.96,-9.16,37.05,-99.61,11.0,palm_down_right_swipe
0.03,-0.86,0.94,-8.48,39.0,-110.35,11.0,palm_down_right_swipe
0.02,-0.88,0.93,-5.31,40.71,-122.92,11.0,palm_down_right_swipe
0.0,-0.86,0.92,-2.14,42.79,-133.3,11.0,palm_down_right_swipe
-0.02,-0.86,0.93,-0.37,44.98,-143.92,11.0,palm_down_right_swipe
-0.04,-0.87,0.93,4.21,46.57,-157.17,11.0,palm_down_right_swipe
-0.05,-0.82,0.92,8.36,49.26,-167.05,11.0,palm_down_right_swipe
-0.09,-0.78,0.9,11.35,52.25,-176.7,11.0,palm_down_right_swipe
-0.12,-0.76,0.88,16.24,54.5,-189.15,11.0,palm_down_right_swipe
-0.13,-0.71,0.86,20.69,59.02,-199.1,11.0,palm_down_right_swipe
-0.14,-0.66,0.85,23.44,64.27,-205.26,11.0,palm_down_right_swipe
-0.17,-0.65,0.85,26.92,69.46,-212.28,11.0,palm_down_right_swipe
-0.21,-0.64,0.85,33.2,73.79,-219.3,11.0,palm_down_right_swipe
-0.26,-0.63,0.86,42.24,77.51,-225.22,11.0,palm_down_right_swipe
-0.31,-0.57,0.87,50.35,80.57,-231.14,11.0,palm_down_right_swipe
-0.36,-0.48,0.88,54.32,83.31,-237.61,11.0,palm_down_right_swipe
-0.42,-0.37,0.91,54.81,85.88,-243.29,11.0,palm_down_right_swipe
-0.51,-0.21,0.97,50.17,87.22,-248.47,11.0,palm_down_right_swipe
-0.62,-0.05,1.04,40.1,87.52,-250.79,11.0,palm_down_right_swipe
-0.71,0.08,1.1,28.87,88.01,-246.64,11.0,palm_down_right_swipe
-0.75,0.13,1.14,23.01,88.99,-237.06,11.0,palm_down_right_swipe
-0.78,0.12,1.15,28.87,88.56,-225.71,11.0,palm_down_right_swipe
-0.81,0.13,1.13,43.52,86.0,-215.33,11.0,palm_down_right_swipe
-0.86,0.22,1.12,60.24,82.21,-204.77,11.0,palm_down_right_swipe
-0.9,0.33,1.09,73.97,76.9,-192.44,11.0,palm_down_right_swipe
-0.91,0.42,1.05,81.6,70.56,-177.55,11.0,palm_down_right_swipe
-0.87,0.55,1.0,79.83,65.0,-158.26,11.0,palm_down_right_swipe
-0.82,0.61,0.98,66.89,60.73,-136.72,11.0,palm_down_right_swipe
-0.8,0.57,0.98,58.23,49.5,-127.99,11.0,palm_down_right_swipe
-0.75,0.63,0.97,48.58,40.22,-121.34,11.0,palm_down_right_swipe
-0.66,0.74,0.95,29.91,34.61,-106.93,11.0,palm_down_right_swipe
-0.61,0.74,0.98,10.07,28.5,-87.89,11.0,palm_down_right_swipe
-0.58,0.69,1.0,-4.33,20.32,-70.5,11.0,palm_down_right_swipe
-0.55,0.65,1.01,-15.38,12.94,-54.38,11.0,palm_down_right_swipe
-0.5,0.56,1.02,-21.55,5.37,-38.88,11.0,palm_down_right_swipe
-0.47,0.48,1.03,-21.06,-3.36,-27.59,11.0,palm_down_right_swipe
-0.45,0.43,1.02,-15.99,-12.15,-21.06,11.0,palm_down_right_swipe
-0.39,0.47,0.99,-12.33,-16.97,-6.16,11.0,palm_down_right_swipe
-0.31,0.47,0.96,-18.19,-16.6,10.01,11.0,palm_down_right_swipe
-0.32,0.33,0.97,-16.24,-22.03,16.91,11.0,palm_down_right_swipe
-0.3,0.26,0.97,-8.79,-26.49,18.55,11.0,palm_down_right_swipe
-0.23,0.31,0.96,-7.63,-27.89,21.55,11.0,palm_down_right_swipe
-0.21,0.31,0.97,-10.62,-28.56,26.49,11.0,palm_down_right_swipe
-0.21,0.27,0.99,-11.6,-29.42,30.52,11.0,palm_down_right_swipe
-0.2,0.25,0.99,-10.5,-30.33,36.19,11.0,palm_down_right_swipe
-0.18,0.25,0.99,-9.28,-31.43,41.81,11.0,palm_down_right_swipe
-0.17,0.23,0.99,-7.02,-33.14,44.68,11.0,palm_down_right_swipe
-0.15,0.23,1.0,-4.76,-34.97,44.98,11.0,palm_down_right_swipe
-0.14,0.26,1.0,-4.58,-35.77,46.33,11.0,palm_down_right_swipe
-0.15,0.27,1.02,-6.65,-35.77,50.6,11.0,palm_down_right_swipe
-0.16,0.26,1.04,-8.48,-35.64,55.3,11.0,palm_down_right_swipe
-0.16,0.25,1.07,-9.46,-36.8,60.3,11.0,palm_down_right_swipe
-0.19,0.25,1.09,-11.9,-38.15,66.1,11.0,palm_down_right_swipe
-0.23,0.23,1.11,-13.61,-40.28,70.68,11.0,palm_down_right_swipe
-0.23,0.22,1.11,-13.0,-42.11,74.71,11.0,palm_down_right_swipe
-0.23,0.23,1.12,-12.57,-44.25,82.64,11.0,palm_down_right_swipe
-0.25,0.19,1.15,-9.64,-47.91,90.27,11.0,palm_down_right_swipe
-0.24,0.12,1.19,0.12,-51.82,94.67,11.0,palm_down_right_swipe
-0.22,0.1,1.21,14.04,-54.44,101.01,11.0,palm_down_right_swipe
-0.21,0.09,1.23,28.08,-56.88,106.63,11.0,palm_down_right_swipe
-0.22,0.1,1.22,40.83,-59.08,112.18,11.0,palm_down_right_swipe
-0.23,0.13,1.21,49.19,-60.91,118.65,11.0,palm_down_right_swipe
-0.24,0.17,1.17,51.15,-62.26,124.88,11.0,palm_down_right_swipe
-0.24,0.19,1.12,47.91,-62.81,130.37,11.0,palm_down_right_swipe
-0.23,0.19,1.09,43.64,-62.93,135.93,11.0,palm_down_right_swipe
-0.23,0.18,1.07,39.18,-62.56,141.17,11.0,palm_down_right_swipe
-0.25,0.17,1.07,34.55,-63.54,145.2,11.0,palm_down_right_swipe
-0.24,0.2,1.08,30.58,-64.33,150.09,11.0,palm_down_right_swipe
-0.25,0.21,1.08,22.83,-62.68,155.15,11.0,palm_down_right_swipe
-0.26,0.13,1.06,21.91,-63.11,157.04,11.0,palm_down_right_swipe
-0.21,0.11,1.02,22.34,-62.26,159.79,11.0,palm_down_right_swipe
-0.18,0.14,0.95,18.98,-58.84,168.7,11.0,palm_down_right_swipe
-0.15,0.11,0.89,13.98,-57.01,172.91,11.0,palm_down_right_swipe
-0.09,0.1,0.85,14.1,-55.42,170.29,11.0,palm_down_right_swipe
-0.11,0.06,0.81,11.78,-52.55,171.39,11.0,palm_down_right_swipe
-0.11,0.05,0.79,11.23,-49.26,161.8,11.0,palm_down_right_swipe
-0.05,0.08,0.78,6.1,-42.24,171.02,11.0,palm_down_right_swipe
-0.02,0.03,0.78,-0.12,-37.72,172.3,11.0,palm_down_right_swipe
-0.03,-0.01,0.76,-4.27,-33.39,172.73,11.0,palm_down_right_swipe
-0.02,-0.04,0.74,-7.08,-28.93,173.77,11.0,palm_down_right_swipe
0.01,-0.08,0.73,-8.73,-23.74,175.72,11.0,palm_down_right_swipe
0.03,-0.12,0.74,-8.67,-18.68,175.9,11.0,palm_down_right_swipe
0.04,-0.17,0.76,-8.06,-14.28,173.65,11.0,palm_down_right_swipe
0.05,-0.24,0.78,-5.92,-10.99,169.92,11.0,palm_down_right_swipe
0.07,-0.3,0.78,-0.92,-7.32,165.28,11.0,palm_down_right_swipe
0.11,-0.31,0.75,5.49,-2.26,160.89,11.0,palm_down_right_swipe
0.14,-0.32,0.72,8.79,3.23,157.59,11.0,palm_down_right_swipe
0.15,-0.31,0.72,9.89,7.63,151.12,11.0,palm_down_right_swipe
0.15,-0.31,0.76,7.63,12.63,147.58,11.0,palm_down_right_swipe
0.14,-0.35,0.84,3.17,15.69,141.54,11.0,palm_down_right_swipe
0.14,-0.34,0.9,-0.18,17.52,132.32,11.0,palm_down_right_swipe
0.11,-0.38,0.93,-4.52,17.76,124.88,11.0,palm_down_right_swipe
0.1,-0.45,0.93,-4.39,19.84,112.37,11.0,palm_down_right_swipe
0.13,-0.51,0.91,-2.5,22.09,104.19,11.0,palm_down_right_swipe
0.12,-0.58,0.89,6.84,21.67,90.76,11.0,palm_down_right_swipe
0.13,-0.56,0.89,16.3,24.11,84.53,11.0,palm_down_right_swipe
0.12,-0.56,0.91,22.46,26.67,78.8,11.0,palm_down_right_swipe
0.1,-0.58,0.95,25.76,27.34,67.38,11.0,palm_down_right_swipe
0.07,-0.54,1.01,25.76,27.34,56.82,11.0,palm_down_right_swipe
0.04,-0.47,1.04,21.79,27.65,50.72,11.0,palm_down_right_swipe
0.02,-0.43,1.05,17.46,26.79,41.26,11.0,palm_down_right_swipe
0.01,-0.37,1.04,13.73,26.67,34.12,11.0,palm_down_right_swipe
0.0,-0.35,1.02,10.93,26.67,27.16,11.0,palm_down_right_swipe
-0.0,-0.34,1.0,9.09,26.92,20.69,11.0,palm_down_right_swipe
-0.02,-0.34,0.98,9.16,27.53,14.83,11.0,palm_down_right_swipe
-0.03,-0.33,0.97,10.31,28.44,9.83,11.0,palm_down_right_swipe
-0.04,-0.31,0.98,11.9,29.42,5.25,11.0,palm_down_right_swipe
-0.06,-0.28,1.0,12.94,30.46,1.1,11.0,palm_down_right_swipe
-0.09,-0.25,1.01,12.39,31.01,-2.5,11.0,palm_down_right_swipe
-0.1,-0.24,1.01,11.11,31.62,-5.62,11.0,palm_down_right_swipe
-0.11,-0.24,1.01,9.4,32.04,-9.03,11.0,palm_down_right_swipe
-0.11,-0.25,1.0,8.0,32.1,-13.12,11.0,palm_down_right_swipe
-0.11,-0.28,1.0,5.98,32.35,-16.6,11.0,palm_down_right_swipe
-0.11,-0.3,0.99,4.88,33.02,-22.46,11.0,palm_down_right_swipe
-0.11,-0.33,0.97,3.3,33.81,-27.83,11.0,palm_down_right_swipe
-0.11,-0.38,0.95,1.95,34.24,-34.42,11.0,palm_down_right_swipe
-0.1,-0.4,0.95,2.62,33.87,-45.35,11.0,palm_down_right_swipe
-0.08,-0.42,0.95,-0.92,36.07,-51.03,11.0,palm_down_right_swipe
-0.08,-0.47,0.97,-5.55,36.62,-59.33,11.0,palm_down_right_swipe
-0.1,-0.55,1.0,-7.69,36.13,-69.15,11.0,palm_down_right_swipe
-0.1,-0.64,1.04,-6.96,34.12,-81.05,11.0,palm_down_right_swipe
-0.11,-0.7,1.07,-5.0,31.37,-95.09,11.0,palm_down_right_swipe
-0.13,-0.72,1.1,-5.62,28.56,-108.7,11.0,palm_down_right_swipe
-0.14,-0.76,1.12,-8.36,25.88,-121.28,11.0,palm_down_right_swipe
-0.15,-0.79,1.12,-9.64,23.01,-135.19,11.0,palm_down_right_swipe
-0.16,-0.81,1.1,-9.83,19.96,-152.04,11.0,palm_down_right_swipe
-0.16,-0.82,1.07,-8.97,17.15,-168.7,11.0,palm_down_right_swipe
-0.17,-0.79,1.03,-11.11,15.75,-184.88,11.0,palm_down_right_swipe
-0.17,-0.77,0.99,-16.48,15.56,-200.38,11.0,palm_down_right_swipe
-0.19,-0.83,0.96,-18.62,16.05,-216.8,11.0,palm_down_right_swipe
-0.21,-0.87,0.94,-11.05,17.94,-234.07,11.0,palm_down_right_swipe
-0.25,-0.83,0.92,1.16,20.57,-247.99,11.0,palm_down_right_swipe
-0.31,-0.71,0.9,10.25,22.83,-257.69,11.0,palm_down_right_swipe
-0.37,-0.57,0.88,14.83,24.9,-267.15,11.0,palm_down_right_swipe
-0.42,-0.44,0.87,16.91,27.53,-276.43,11.0,palm_down_right_swipe
-0.48,-0.28,0.88,17.58,30.52,-283.14,11.0,palm_down_right_swipe
-0.56,-0.13,0.9,17.64,34.91,-284.0,11.0,palm_down_right_swipe
-0.63,-0.03,0.91,18.62,39.92,-283.26,11.0,palm_down_right_swipe
-0.66,0.01,0.94,27.4,46.08,-282.96,11.0,palm_down_right_swipe
-0.68,0.03,0.98,45.53,52.67,-274.17,11.0,palm_down_right_swipe
-0.73,0.08,1.03,68.36,56.34,-258.67,11.0,palm_down_right_swipe
-0.83,0.16,1.08,92.65,52.98,-248.41,11.0,palm_down_right_swipe
-0.89,0.34,1.09,110.47,49.99,-237.37,11.0,palm_down_right_swipe
-0.86,0.57,1.07,113.22,48.65,-221.44,11.0,palm_down_right_swipe
-0.81,0.67,1.03,105.35,47.06,-202.45,11.0,palm_down_right_swipe
-0.76,0.68,0.99,98.27,43.58,-181.7,11.0,palm_down_right_swipe
-0.68,0.74,0.95,89.29,41.93,-155.09,11.0,palm_down_right_swipe
-0.59,0.77,0.95,72.94,41.26,-134.09,11.0,palm_down_right_swipe
-0.52,0.73,0.97,56.03,39.92,-117.61,11.0,palm_down_right_swipe
-0.46,0.71,0.98,39.55,38.45,-103.09,11.0,palm_down_right_swipe
-0.42,0.68,1.01,23.68,36.93,-88.01,11.0,palm_down_right_swipe
-0.41,0.62,1.05,11.41,34.36,-73.91,11.0,palm_down_right_swipe
-0.4,0.58,1.08,3.36,30.21,-62.56,11.0,palm_down_right_swipe
-0.4,0.55,1.09,-3.05,25.39,-52.31,11.0,palm_down_right_swipe
-0.39,0.52,1.09,-7.87,20.45,-42.97,11.0,palm_down_right_swipe
-0.38,0.47,1.08,-9.09,15.38,-35.34,11.0,palm_down_right_swipe
-0.37,0.41,1.06,-6.77,10.07,-30.27,11.0,palm_down_right_swipe
-0.36,0.38,1.05,-2.69,4.46,-25.76,11.0,palm_down_right_swipe
-0.37,0.39,1.03,-0.06,-0.55,-20.57,11.0,palm_down_right_swipe
-0.36,0.4,1.01,-1.16,-4.52,-14.04,11.0,palm_down_right_swipe
-0.34,0.4,1.0,-4.21,-7.57,-6.96,11.0,palm_down_right_swipe
-0.31,0.39,0.97,-8.18,-9.83,-0.43,11.0,palm_down_right_swipe
-0.28,0.39,0.95,-12.7,-11.23,5.55,11.0,palm_down_right_swipe
-0.26,0.38,0.94,-17.46,-12.33,11.54,11.0,palm_down_right_swipe
-0.25,0.37,0.94,-21.48,-13.31,17.4,11.0,palm_down_right_swipe
-0.25,0.36,0.95,-24.78,-14.28,23.19,11.0,palm_down_right_swipe
-0.25,0.35,0.96,-27.22,-15.08,28.87,11.0,palm_down_right_swipe
-0.25,0.34,0.96,-29.3,-15.69,34.73,11.0,palm_down_right_swipe
-0.26,0.32,0.96,-30.27,-16.66,40.53,11.0,palm_down_right_swipe
-0.27,0.31,0.97,-29.72,-18.07,45.47,11.0,palm_down_right_swipe
-0.27,0.32,0.97,-29.54,-19.65,50.48,11.0,palm_down_right_swipe
-0.28,0.34,0.97,-31.43,-20.94,55.6,11.0,palm_down_right_swipe
-0.29,0.34,0.98,-35.34,-22.22,60.73,11.0,palm_down_right_swipe
-0.3,0.33,0.99,-38.76,-23.56,66.22,11.0,palm_down_right_swipe
-0.29,0.34,0.98,-41.93,-24.78,71.72,11.0,palm_down_right_swipe
